RestaurantId;RestaurantName;ActiveStatus;Zipcode;OrderCreationDate;CountOfOrders;Amount
53165;Edgar's Food Shack;1;2400;14/03/2018;1;0,15
53165;Edgar's Food Shack;1;2400;29/06/2018;1;0,10
53165;Edgar's Food Shack;1;2400;10/07/2018;2;0,46
53165;Edgar's Food Shack;1;2400;30/07/2018;2;0,08
53165;Edgar's Food Shack;1;2400;31/07/2018;1;0,24
53165;Edgar's Food Shack;1;2400;03/08/2018;1;0,05
53165;Edgar's Food Shack;1;2400;11/10/2018;8;5,04
53165;Edgar's Food Shack;1;2400;17/10/2018;1;0,13
53165;Edgar's Food Shack;1;2400;14/11/2018;1;0,21
53165;Edgar's Food Shack;1;2400;21/11/2018;1;0,36
53165;Edgar's Food Shack;1;2400;06/12/2018;1;3,47
53165;Edgar's Food Shack;1;2400;07/12/2018;2;0,82
53165;Edgar's Food Shack;1;2400;11/02/2019;2;0,52
53165;Edgar's Food Shack;1;2400;13/02/2019;2;34.97
53165;Edgar's Food Shack;1;2400;22/02/2019;2;0,75
53165;Edgar's Food Shack;1;2400;27/02/2019;2;51.86
53165;Edgar's Food Shack;1;2400;28/02/2019;1;0,64
53165;Edgar's Food Shack;1;2400;01/03/2019;1;0,51
53165;Edgar's Food Shack;1;2400;11/03/2019;3;0,76
53165;Edgar's Food Shack;1;2400;15/03/2019;19;12,24
53165;Edgar's Food Shack;1;2400;21/03/2019;2;0,77
53165;Edgar's Food Shack;1;2400;22/03/2019;4;1,17
53165;Edgar's Food Shack;1;2400;27/03/2019;1;0,26
53165;Edgar's Food Shack;1;2400;28/03/2019;1;1,14
53165;Edgar's Food Shack;1;2400;02/11/2020;1;0,27
53165;Edgar's Food Shack;1;2400;21/04/2021;1;0,27
53165;Edgar's Food Shack;1;2400;04/10/2021;4;0,57
53165;Edgar's Food Shack;1;2400;13/10/2021;3;0,68
53165;Edgar's Food Shack;1;2400;14/10/2021;2;0,27
53165;Edgar's Food Shack;1;2400;15/10/2021;5;0,97
53165;Edgar's Food Shack;1;2400;18/10/2021;2;0,27
53165;Edgar's Food Shack;1;2400;19/10/2021;1;0,06
53165;Edgar's Food Shack;1;2400;20/10/2021;2;0,40
53165;Edgar's Food Shack;1;2400;27/10/2021;2;0,35
53165;Edgar's Food Shack;1;2400;28/10/2021;1;0,18
53165;Edgar's Food Shack;1;2400;29/10/2021;4;1,32
53165;Edgar's Food Shack;1;2400;10/11/2021;10;67.71
53165;Edgar's Food Shack;1;2400;11/11/2021;2;0,90
53165;Edgar's Food Shack;1;2400;12/11/2021;3;1,82
53165;Edgar's Food Shack;1;2400;23/11/2021;3;0,73
53165;Edgar's Food Shack;1;2400;24/11/2021;9;4,62
53165;Edgar's Food Shack;1;2400;25/11/2021;1;0,27
53165;Edgar's Food Shack;1;2400;26/11/2021;1;0,86
53165;Edgar's Food Shack;1;2400;03/12/2021;6;2,24
53165;Edgar's Food Shack;1;2400;07/12/2021;5;74.95
53165;Edgar's Food Shack;1;2400;10/12/2021;1;0,42
59999;TEST;0;SE15 1JB;18/06/2019;1;0,04
59999;TEST;0;SE15 1JB;26/08/2019;2;6,04
59999;TEST;0;SE15 1JB;27/08/2019;2;0,08
59999;TEST;0;SE15 1JB;02/09/2019;2;8,00
59999;TEST;0;SE15 1JB;10/09/2019;1;1,13
59999;TEST;0;SE15 1JB;18/09/2019;2;8,25
65051;Paulsen's Takeaway Manchester;1;M19 100;12/10/2018;2;59.84
65051;Paulsen's Takeaway Manchester;1;M19 100;07/11/2018;1;0,65
65051;Paulsen's Takeaway Manchester;1;M19 100;14/12/2018;3;5,58
65051;Paulsen's Takeaway Manchester;1;M19 100;17/12/2018;20;270.69
65051;Paulsen's Takeaway Manchester;1;M19 100;19/12/2018;10;248.66
65051;Paulsen's Takeaway Manchester;1;M19 100;07/01/2019;3;60.60
65051;Paulsen's Takeaway Manchester;1;M19 100;28/01/2019;4;83.87
65051;Paulsen's Takeaway Manchester;1;M19 100;29/01/2019;10;146.68
65051;Paulsen's Takeaway Manchester;1;;08/02/2019;2;0,21
65051;Paulsen's Takeaway Manchester;1;;11/02/2019;1;0,38
65051;Paulsen's Takeaway Manchester;1;M19 100;21/03/2019;1;0,90
65051;Paulsen's Takeaway Manchester;1;M19 100;27/03/2019;4;0,73
65051;Paulsen's Takeaway Manchester;1;M19 100;25/04/2019;1;0,10
65051;Paulsen's Takeaway Manchester;1;M19 100;02/05/2019;7;2,79
65051;Paulsen's Takeaway Manchester;1;M19 100;30/07/2019;1;0,42
65051;Paulsen's Takeaway Manchester;1;M19 100;29/10/2019;6;0,80
65051;Paulsen's Takeaway Manchester;1;M19 100;30/10/2019;27;6,85
65051;Paulsen's Takeaway Manchester;1;M19 100;31/10/2019;9;3,37
65051;Paulsen's Takeaway Manchester;1;M19 100;01/11/2019;5;1,83
65051;Paulsen's Takeaway Manchester;1;M19 100;26/11/2019;1;0,42
65051;Paulsen's Takeaway Manchester;1;M19 100;03/12/2019;7;2,53
65051;Paulsen's Takeaway Manchester;1;M19 100;04/12/2019;1;0,53
65051;Paulsen's Takeaway Manchester;1;M19 100;10/12/2019;2;0,55
65051;Paulsen's Takeaway Manchester;1;M19 100;11/12/2019;10;2,17
65051;Paulsen's Takeaway Manchester;1;M19 100;12/12/2019;19;16,29
65051;Paulsen's Takeaway Manchester;1;M19 100;15/12/2019;1;0,56
65051;Paulsen's Takeaway Manchester;1;M19 100;16/12/2019;3;1,01
65051;Paulsen's Takeaway Manchester;1;M19 100;17/12/2019;5;61.67
65051;Paulsen's Takeaway Manchester;1;M19 100;18/12/2019;1;0,20
65051;Paulsen's Takeaway Manchester;1;M19 100;13/01/2020;1;1,33
65051;Paulsen's Takeaway Manchester;1;M19 100;27/01/2020;3;88.74
65051;Paulsen's Takeaway Manchester;1;M19 100;17/02/2020;2;0,66
65051;Paulsen's Takeaway Manchester;1;M19 100;24/02/2020;2;0,68
65051;Paulsen's Takeaway Manchester;1;M19 100;25/02/2020;2;0,63
65051;Paulsen's Takeaway Manchester;1;M19 100;11/03/2020;1;0,33
65051;Paulsen's Takeaway Manchester;1;M19 100;23/03/2020;2;1,86
65051;Paulsen's Takeaway Manchester;1;M19 100;26/03/2020;1;1,33
65051;Paulsen's Takeaway Manchester;1;M19 100;30/03/2020;1;0,38
65051;Paulsen's Takeaway Manchester;1;M19 100;04/05/2020;4;1,56
65051;Paulsen's Takeaway Manchester;1;M19 100;06/05/2020;2;0,59
65051;Paulsen's Takeaway Manchester;1;M19 100;13/05/2020;2;1,02
65051;Paulsen's Takeaway Manchester;1;M19 100;20/05/2020;8;2,37
65051;Paulsen's Takeaway Manchester;1;M19 100;22/05/2020;26;202.64
65051;Paulsen's Takeaway Manchester;1;M19 100;25/05/2020;8;52.79
65051;Paulsen's Takeaway Manchester;1;M19 100;26/05/2020;24;7,94
65051;Paulsen's Takeaway Manchester;1;M19 100;27/05/2020;3;1,18
65051;Paulsen's Takeaway Manchester;1;M19 100;29/05/2020;1;0,34
65051;Paulsen's Takeaway Manchester;1;M19 100;04/06/2020;4;0,80
65051;Paulsen's Takeaway Manchester;1;M19 100;08/06/2020;1;0,19
65051;Paulsen's Takeaway Manchester;1;M19 100;10/06/2020;15;7,09
65051;Paulsen's Takeaway Manchester;1;M19 100;11/06/2020;6;24.83
65051;Paulsen's Takeaway Manchester;1;M19 100;12/06/2020;7;6,54
65051;Paulsen's Takeaway Manchester;1;M19 100;15/06/2020;9;8,17
65051;Paulsen's Takeaway Manchester;1;M19 100;16/06/2020;5;6,46
65051;Paulsen's Takeaway Manchester;1;M19 100;17/06/2020;17;22,50
65051;Paulsen's Takeaway Manchester;1;M19 100;18/06/2020;8;14,50
65051;Paulsen's Takeaway Manchester;1;M19 100;19/06/2020;2;1,88
65051;Paulsen's Takeaway Manchester;1;M19 100;22/06/2020;1;0,63
65051;Paulsen's Takeaway Manchester;1;M19 100;23/06/2020;1;2,29
65051;Paulsen's Takeaway Manchester;1;M19 100;29/06/2020;3;5,83
65051;Paulsen's Takeaway Manchester;1;M19 100;30/06/2020;3;8,00
65051;Paulsen's Takeaway Manchester;1;M19 100;02/07/2020;2;4,79
65051;Paulsen's Takeaway Manchester;1;M19 100;03/07/2020;9;14,79
65051;Paulsen's Takeaway Manchester;1;M19 100;06/07/2020;18;22,50
65051;Paulsen's Takeaway Manchester;1;M19 100;07/07/2020;2;2,29
65051;Paulsen's Takeaway Manchester;1;M19 100;08/07/2020;1;0,63
65051;Paulsen's Takeaway Manchester;1;M19 100;09/07/2020;16;11,04
65051;Paulsen's Takeaway Manchester;1;M19 100;13/07/2020;7;2,04
65051;Paulsen's Takeaway Manchester;1;M19 100;15/07/2020;3;3,13
65051;Paulsen's Takeaway Manchester;1;M19 100;20/07/2020;1;0,83
65051;Paulsen's Takeaway Manchester;1;M19 100;21/07/2020;3;9,67
65051;Paulsen's Takeaway Manchester;1;M19 100;22/07/2020;1;3,96
65051;Paulsen's Takeaway Manchester;1;M19 100;23/07/2020;2;0,08
65051;Paulsen's Takeaway Manchester;1;M19 100;24/07/2020;4;3,54
65051;Paulsen's Takeaway Manchester;1;M19 100;28/07/2020;2;1,67
65051;Paulsen's Takeaway Manchester;1;M19 100;19/08/2020;2;0,08
65051;Paulsen's Takeaway Manchester;1;M19 100;28/08/2020;1;0,83
65051;Paulsen's Takeaway Manchester;1;M19 100;01/09/2020;1;18,54
65051;Paulsen's Takeaway Manchester;1;M19 100;02/09/2020;2;0,50
65051;Paulsen's Takeaway Manchester;1;M19 100;07/09/2020;3;8,13
65051;Paulsen's Takeaway Manchester;1;M19 100;09/09/2020;1;0,21
65051;Paulsen's Takeaway Manchester;1;M19 100;16/09/2020;2;2,66
65051;Paulsen's Takeaway Manchester;1;M19 100;17/09/2020;1;46.75
65051;Paulsen's Takeaway Manchester;1;M19 100;25/09/2020;1;0,27
65051;Paulsen's Takeaway Manchester;1;M19 100;23/10/2020;1;2,92
65051;Paulsen's Takeaway Manchester;1;M19 100;17/11/2020;1;0,21
65051;Paulsen's Takeaway Manchester;1;M19 100;19/11/2020;2;5,83
65051;Paulsen's Takeaway Manchester;1;M19 100;04/12/2020;3;11,46
65051;Paulsen's Takeaway Manchester;1;M19 100;01/03/2021;2;4,23
65051;Paulsen's Takeaway Manchester;1;M19 100;26/03/2021;2;1,86
65051;Paulsen's Takeaway Manchester;1;M19 100;30/03/2021;1;0,06
65051;Paulsen's Takeaway Manchester;1;M19 100;22/04/2021;1;0,81
65051;Paulsen's Takeaway Manchester;1;M19 100;10/05/2021;2;0,51
65051;Paulsen's Takeaway Manchester;1;M19 100;11/06/2021;16;24.96
65051;Paulsen's Takeaway Manchester;1;M19 100;14/06/2021;2;0,40
65051;Paulsen's Takeaway Manchester;1;M19 100;21/06/2021;11;4,06
65051;Paulsen's Takeaway Manchester;1;M19 100;28/06/2021;1;0,08
65051;Paulsen's Takeaway Manchester;1;M19 100;05/07/2021;2;0,20
65051;Paulsen's Takeaway Manchester;1;M19 100;12/07/2021;2;0,08
65051;Paulsen's Takeaway Manchester;1;M19 100;23/07/2021;1;0,17
65051;Paulsen's Takeaway Manchester;1;M19 100;31/07/2021;4;0,13
65051;Paulsen's Takeaway Manchester;1;M19 100;16/09/2021;1;0,28
65051;Paulsen's Takeaway Manchester;1;M19 100;27/10/2021;1;0,08
65051;Paulsen's Takeaway Manchester;1;M19 100;03/11/2021;3;29.88
8675;JJ Take Away ;0;20;03/10/2019;1;5,21
8675;JJ Take Away ;0;20;15/10/2019;2;0,33
8675;JJ Take Away ;1;20;13/11/2019;4;0,58
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
